numero,nombre,estado,latitud,longitud
19036,LA POPA,NUEVO LEÓN,26.16388889,-100.8277778
19040,LOS ALDAMAS,NUEVO LEÓN,26.06444444,-99.19666667
19012,CIENEGA DE FLORES,NUEVO LEÓN,25.95222222,-100.1722222
19039,LAS ENRAMADAS,NUEVO LEÓN,25.50138889,-99.52138889
19038,LAS COMITAS,NUEVO LEÓN,25.51333333,-100.3558333
19025,HIGUERAS (SMN),NUEVO LEÓN,25.95,-100.0166667
19043,MADERO,NUEVO LEÓN,26.02222222,-99.19666667
19034,PABLILLO (SMN),NUEVO LEÓN,24.85694444,-99.55555556
19042,LOS RAMONES,NUEVO LEÓN,25.69138889,-99.63055556
19008,CADEREYTA,NUEVO LEÓN,25.59027778,-99.975
19028,LAMPAZOS (SMN),NUEVO LEÓN,27.07805556,-100.4908333
19049,MONTERREY,NUEVO LEÓN,25.6825,-100.2669444
19054,RINCONADA,NUEVO LEÓN,25.68111111,-100.7175
19060,SOMBRERETILLO,NUEVO LEÓN,26.34138889,-99.94
19062,TUNEL DE SAN FRANCISCO,NUEVO LEÓN,25.40666667,-100.1833333
19033,LAGUNA DE SANCHEZ,NUEVO LEÓN,25.34611111,-100.28
19046,MIER Y NORIEGA (SMN),NUEVO LEÓN,23.4225,-100.1180556
19056,SAN JUAN,NUEVO LEÓN,25.54333333,-99.84027778
19058,SANTA CATARINA,NUEVO LEÓN,25.65722222,-100.4455556
19037,LAS PRESAS,NUEVO LEÓN,24.31361111,-100.0319444
19032,CARBONERA,NUEVO LEÓN,24.81,-100.7866667
19026,ICAMOLE,NUEVO LEÓN,25.94111111,-100.6869444
19048,MONTEMORELOS,NUEVO LEÓN,25.18194444,-99.83222222
19047,MIMBRES,NUEVO LEÓN,24.97388889,-100.2586111
19053,RAYONES,NUEVO LEÓN,25.02083333,-100.0772222
19052,MONTERREY (OBS),NUEVO LEÓN,25.73361111,-100.3047222
19070,LAMPAZOS (DGE),NUEVO LEÓN,27.03333333,-100.5166667
19050,SAN JOSE DE RAICES,NUEVO LEÓN,24.56666667,-100.2383333
19072,CAMARON,NUEVO LEÓN,27.28333333,-100.0833333
19051,POTRERO REDONDO,NUEVO LEÓN,25.26222222,-100.1605556
19045,MINA,NUEVO LEÓN,26.00222222,-100.5333333
19066,ZARAGOZA (SMN),NUEVO LEÓN,23.98333333,-99.75
19035,CAMACHO,NUEVO LEÓN,24.87194444,-99.57888889
19024,ANAHUAC,NUEVO LEÓN,27.23833333,-100.1313889
19064,VAQUERIAS,NUEVO LEÓN,25.12833333,-99.04027778
19084,E.T.A. 044 SABINAS HIDALGO,NUEVO LEÓN,26.5,-100.0833333
19063,VALLECILLO (DGE),NUEVO LEÓN,26.65805556,-99.98638889
19083,EJIDO ACUÑA,NUEVO LEÓN,23.65,-100.0833333
19073,GALEANA (SMN),NUEVO LEÓN,24.81666667,-100.0833333
19088,DOCTOR ARROYO I (DGE),NUEVO LEÓN,23.67222222,-100.1802778
19086,MIER Y NORIEGA (DGE),NUEVO LEÓN,23.42305556,-100.1177778
19087,ZARAGOZA (DGE),NUEVO LEÓN,23.98055556,-99.77916667
19055,SALINILLAS,NUEVO LEÓN,27.42916667,-100.3738889
19061,TOPO CHICO,NUEVO LEÓN,25.71805556,-100.3225
19085,GALEANA (DGE),NUEVO LEÓN,24.82055556,-100.0830556
19077,VALLECILLO (SMN),NUEVO LEÓN,26.65972222,-99.98694444
19082,ARAMBERRI I,NUEVO LEÓN,24.16666667,-99.83333333
19079,EL REFUGIO DE LOS IBARRA,NUEVO LEÓN,24.44111111,-100.3572222
19099,CERRALVO (SMN),NUEVO LEÓN,26.08333333,-99.61666667
19098,GENERAL TREVIÑO,NUEVO LEÓN,26.2225,-99.4825
19100,SAN FRANCISCO LA CARRERA,NUEVO LEÓN,24.69416667,-99.6675
19097,COLOMBIA,NUEVO LEÓN,27.70222222,-99.75944444
19096,LA HUASTEQUITA,NUEVO LEÓN,25.63861111,-100.455
19101,SAN DIEGO,NUEVO LEÓN,25.23027778,-99.25416667
19102,COLA DE CABALLO,NUEVO LEÓN,25.36611111,-100.1625
19095,OJO DE AGUA,NUEVO LEÓN,26.5,-99.91666667
19104,LA ESCONDIDA,NUEVO LEÓN,26.25805556,-99.76055556
19109,UÑA DE GATO,NUEVO LEÓN,25.96888889,-99.68916667
19091,PABLILLO (DGE),NUEVO LEÓN,24.59416667,-99.99694444
19114,EL CUERVITO,NUEVO LEÓN,25.88694444,-98.80916667
19059,SANTA ROSA,NUEVO LEÓN,24.1725,-100.2872222
19112,BENITEZ,NUEVO LEÓN,24.72555556,-99.47111111
19108,SAN CRISTOBAL PURISIMA,NUEVO LEÓN,24.91888889,-99.25472222
19105,DOCTOR GONZALEZ,NUEVO LEÓN,25.85444444,-99.94333333
19041,LOS HERRERAS,NUEVO LEÓN,25.8975,-99.40083333
19115,EL CUIJE,NUEVO LEÓN,25.10777778,-100.6625
19075,DOCTOR ARROYO II (DGE),NUEVO LEÓN,23.67166667,-100.1747222
19068,DOCTOR ARROYO (SMN),NUEVO LEÓN,23.65,-100.1833333
19065,SANTIAGO,NUEVO LEÓN,25.43333333,-100.1666667
19119,ESPINAZO,NUEVO LEÓN,26.26694444,-100.6091667
19069,LA BOCA,NUEVO LEÓN,25.42944444,-100.1288889
19107,SAN NICOLAS,NUEVO LEÓN,27.53388889,-99.97583333
19074,GENERAL BRAVO (SMN),NUEVO LEÓN,25.79277778,-99.18083333
19044,MAMULIQUE,NUEVO LEÓN,26.11722222,-100.2283333
19127,EL OASIS,NUEVO LEÓN,26.88277778,-99.82694444
19057,SAN RAFAEL,NUEVO LEÓN,25.02638889,-100.5486111
19125,JARITAS,NUEVO LEÓN,27.43222222,-99.80166667
19120,FRESNILLO,NUEVO LEÓN,26.42944444,-99.88722222
19121,GATOS GÑEROS,NUEVO LEÓN,25.10305556,-99.35111111
19128,OBREGON,NUEVO LEÓN,24.70083333,-100.4163889
19129,EL PEÑUELO,NUEVO LEÓN,24.56388889,-100.7727778
19123,GRUTAS DE GARCIA,NUEVO LEÓN,25.85027778,-100.5241667
19126,LA LAJA,NUEVO LEÓN,24.91083333,-99.68583333
19117,EJIDO MARIN,NUEVO LEÓN,25.85861111,-100.0222222
19133,SABINAS HIDALGO,NUEVO LEÓN,26.50055556,-100.1538889
19130,POBLADORES,NUEVO LEÓN,25.3775,-98.75805556
19131,PUERTO DEL EBANO,NUEVO LEÓN,26.34861111,-100.0444444
19111,LA ASCENCION,NUEVO LEÓN,24.32277778,-99.91027778
19136,SAN ISIDRO,NUEVO LEÓN,24.95861111,-99.32972222
19093,SAN JUANITO DE RESENDIZ,NUEVO LEÓN,24.26833333,-99.85833333
19113,EL BRASIL,NUEVO LEÓN,25.87666667,-98.99138889
19140,TEPEHUAJE,NUEVO LEÓN,25.50527778,-99.77083333
19141,VILLALDAMA,NUEVO LEÓN,26.50138889,-100.4219444
19106,LA PAMONA,NUEVO LEÓN,24.9925,-99.21333333
19156,LAS PRESITAS,NUEVO LEÓN,25.51388889,-98.72972222
19150,LOS LERMA,NUEVO LEÓN,25.68,-100.2055556
19142,AGUALEGUAS,NUEVO LEÓN,26.30916667,-99.54916667
19067,EL RUCIO,NUEVO LEÓN,24.69638889,-100.4419444
19071,PARAS,NUEVO LEÓN,26.49333333,-99.52416667
19149,LA GRANJA,NUEVO LEÓN,24.6475,-99.54416667
19154,EL POPOTE,NUEVO LEÓN,24.90083333,-99.4975
19151,LAS MARGARITAS,NUEVO LEÓN,24.26222222,-100.4180556
19143,LA CARDONA,NUEVO LEÓN,23.405,-99.98
19146,CONGREGACION CALLES,NUEVO LEÓN,25.21472222,-99.93833333
19168,LAS ESTACAS,NUEVO LEÓN,26.33694444,-100.9061111
19134,SALINAS VICTORIA,NUEVO LEÓN,25.95916667,-100.2927778
19144,CIENEGUITAS Y CRUCITAS,NUEVO LEÓN,24.51777778,-99.97972222
19137,SAN JORGE,NUEVO LEÓN,24.57805556,-100.4469444
19110,EL ALAMO,NUEVO LEÓN,26.49194444,-99.77083333
19124,HIGUERAS (DGE),NUEVO LEÓN,25.96222222,-100.0155556
19138,SANTA ANA,NUEVO LEÓN,24.09222222,-100.3877778
19135,SAN FRANCISCO DE BERLANGA,NUEVO LEÓN,24.36555556,-100.1136111
19160,SAN IGNACIO DE TEXAS,NUEVO LEÓN,24.31055556,-100.1894444
19164,BUENAVISTA,NUEVO LEÓN,25.21388889,-99.825
19169,GARZA GONZALEZ,NUEVO LEÓN,25.83194444,-99.62444444
19165,CHUPADEROS DEL INDIO,NUEVO LEÓN,25.81361111,-100.79
19176,OJO DE AGUA,NUEVO LEÓN,26.53888889,-100.5483333
19177,POZOS MINA,NUEVO LEÓN,26.01166667,-100.5447222
19170,EL HOJASE,NUEVO LEÓN,26.11527778,-100.3605556
19152,EJIDO NUEVO RODRIGUEZ,NUEVO LEÓN,27.06388889,-100.0133333
19172,LAS MONITAS,NUEVO LEÓN,26.13166667,-99.74444444
19158,RANCHO DE GOMAS,NUEVO LEÓN,26.16972222,-100.4644444
19159,SAN ANTONIO PEÑA NEVADA,NUEVO LEÓN,23.74611111,-99.98194444
19163,LAS BRISAS,NUEVO LEÓN,25.39583333,-99.54555556
19171,LAMPACITOS,NUEVO LEÓN,25.11055556,-99.89916667
19162,VISTA HERMOSA,NUEVO LEÓN,25.77083333,-99.63388889
19179,CERRITO DEL AIRE,NUEVO LEÓN,23.58861111,-100.2327778
19181,SAN ISIDRO DE CIENEGA,NUEVO LEÓN,25.20083333,-100.5119444
19180,SAN ANTONIO EL SALERO,NUEVO LEÓN,24.46361111,-100.2480556
19182,SAN ROBERTO,NUEVO LEÓN,24.71,-100.3033333
19192,PRESA VAQUERIAS,NUEVO LEÓN,25.24916667,-99.57194444
19147,LAS CRUCITAS,NUEVO LEÓN,24.78111111,-99.69777778
19188,EL CARMEN DE LOS ELIZONDO,NUEVO LEÓN,24.97611111,-99.43944444
19187,CALIFORNIA,NUEVO LEÓN,25.30638889,-99.73388889
19193,SANTA ROSA,NUEVO LEÓN,24.70027778,-99.85527778
19166,EJIDO HORCONES,NUEVO LEÓN,27.17194444,-100.4105556
19173,PALMITOS (GE),NUEVO LEÓN,25.41722222,-99.99722222
19197,LA MORITA,NUEVO LEÓN,25.25472222,-99.93055556
19189,EL PASTOR,NUEVO LEÓN,25.15166667,-99.92666667
19148,EJIDO DIECIOCHO DE MARZO,NUEVO LEÓN,24.88972222,-100.1802778
19199,SAN CARLOS,NUEVO LEÓN,26.56972222,-99.79638889
19174,SAN BARTOLO,NUEVO LEÓN,25.54222222,-100.0086111
19200,LA CIENEGA,NUEVO LEÓN,25.536389,-100.119167
19178,SIERRA MORENA,NUEVO LEÓN,26.53666667,-100.5333333
19155,LA POZA,NUEVO LEÓN,24.71583333,-100.0158333
19190,GUADALUPE LA JOYA,NUEVO LEÓN,25.16583333,-99.31833333
19185,EL CANADA,NUEVO LEÓN,25.80055556,-100.2755556
20001,SANTA MARIA ALOTEPEC,OAXACA,17.06666667,-95.86666667
20013,SAN LUCAS CAMOTLAN,OAXACA,16.95,-95.70305556
20006,SAN BARTOLOME AYAUTLA,OAXACA,18.03305556,-96.66666667
20005,SAN JUAN BAUTISTA ATATLAHUCA,OAXACA,17.53305556,-96.83777778
20004,SAN JUAN ATEPEC,OAXACA,17.43305556,-96.54972222
20012,CAMPAMENTO VISTA HERMOSA,OAXACA,17.30666667,-95.95
20003,ASTATLA,OAXACA,17.96666667,-97.41666667
20016,CATALUÑA,OAXACA,18.28305556,-96.71666667
20011,CALAPILLA,OAXACA,18.13666667,-97.01666667
20015,CASCAJAL,OAXACA,18.0625,-95.95805556
20026,CHALCATONGO DE HIDALGO,OAXACA,16.95,-97.52916667
20019,SAN JUAN BAUTISTA COIXTLAHUACA,OAXACA,17.73305556,-97.31666667
20031,DOMINGUILLO,OAXACA,17.64972222,-96.9
20033,LA EXPIRACION,OAXACA,17.81666667,-98.06666667
20009,BOQUILLA NUMERO UNO,OAXACA,16.63666667,-95.95972222
20023,CUAJIMOLOYAS,OAXACA,17.125,-96.41666667
20025,SAN JUAN BAUTISTA CUICATLAN (SMN),OAXACA,17.8,-96.95
20018,COICOYAN DE LAS FLORES (CFE),OAXACA,17.25,-98.29972222
20028,SANTA MARIA CHILAPA DE DIAZ,OAXACA,17.57,-97.61666667
20029,SANTA MARIA CHILCHOTLA,OAXACA,18.25,-96.81666667
20014,CANTON,OAXACA,18.01666667,-96.28305556
20030,SANTIAGO CHOAPAN,OAXACA,17.36666667,-95.93305556
20038,IXTAYUTLA,OAXACA,16.57194444,-97.66666667
20041,IXTLAN DE JUAREZ,OAXACA,17.33305556,-96.48305556
20024,SAN JUAN BAUTISTA CUICATLAN (DGE),OAXACA,17.8,-96.96666667
20020,CONCEPCION PAPALO,OAXACA,17.83305556,-96.86666667
20035,HUAJUAPAN DE LEON (SMN),OAXACA,17.8,-97.78305556
20054,JUCHITAN DE ZARAGOZA KM. 67+50,OAXACA,16.52666667,-94.84972222
20037,CAMINO IXCATLAN,OAXACA,18.10111111,-96.52083333
20050,SANTIAGO JUXTLAHUACA,OAXACA,17.35,-98.01666667
20046,SAN JUAN BAUTISTA JAYACATLAN,OAXACA,17.41666667,-96.83305556
20010,SAN JUAN CACAHUATEPEC (CFE),OAXACA,16.61166667,-98.14944444
20007,AYUTLA,OAXACA,17.01666667,-96.09972222
20034,ETLA,OAXACA,17.20722222,-96.79972222
20056,LA GUADALUPE,OAXACA,17.55027778,-95.28694444
20058,LA POBREZA,OAXACA,16.02666667,-96.50305556
20002,APOALA,OAXACA,17.64972222,-97.15
20044,JALAPA DEL VALLE,OAXACA,17.06583333,-96.87833333
20064,SAN PABLO MACUILTIANGUIS,OAXACA,17.54666667,-96.56666667
20055,LA ESTRELLA,OAXACA,17.96666667,-96.45
20008,BETHANIA,OAXACA,17.91833333,-96.00638889
20065,MAGDALENA JICOTLAN,OAXACA,17.8,-97.46666667
20032,SANTA MARIA ECATEPEC,OAXACA,16.28305556,-95.88305556
20017,ZIHUALTEPEC,OAXACA,17.45,-95.38305556
20067,MARISCALA DE JUAREZ,OAXACA,17.85805556,-98.14055556
20049,JOCOTIPAC,OAXACA,17.71,-97.08305556
20063,LOMA BONITA,OAXACA,18.1,-95.88305556
20048,JUCHITAN DE ZARAGOZA,OAXACA,16.44916667,-95.02416667
20066,MAHUIZAPA,OAXACA,18.0,-97.26666667
20061,LAS MARGARITAS,OAXACA,18.25,-96.29972222
20040,IXTEPEJI,OAXACA,17.26666667,-96.54972222
20027,CHICAPA DE CASTRO,OAXACA,16.57472222,-94.80444444
20045,JALTEPEC DE CANDAYOC,OAXACA,17.33305556,-95.43305556
20059,LA VENTA,OAXACA,16.56666667,-94.81
20052,ASUNCION IXTALTEPEC KM. 33,OAXACA,16.56666667,-95.02666667
20036,HUAUTLA DE JIMENEZ,OAXACA,18.13305556,-96.83305556
20051,JUXTLAHUACA,OAXACA,16.5,-95.34305556
20042,SANTA MARIA JACATEPEC,OAXACA,17.86666667,-96.2
20062,PILAS,OAXACA,16.39972222,-95.31666667
20072,MONTERROSA,OAXACA,17.78305556,-95.90305556
20022,COYOTEPEC,OAXACA,16.95,-96.72694444
20074,SANTA MARIA NATIVITAS,OAXACA,17.64972222,-97.33305556
20060,LAS CUEVAS,OAXACA,16.45,-95.32666667
20083,PARIAN,OAXACA,17.41666667,-97.01666667
20071,MIAHUATLAN (DGE),OAXACA,16.35,-96.61666667
20069,SAN JUAN METALTEPEC,OAXACA,17.17277778,-95.91416667
20039,IXTEPEC,OAXACA,16.55194444,-95.08444444
20073,NACALTEPEC,OAXACA,17.51666667,-96.93305556
20087,PILOTO UNO,OAXACA,16.41666667,-95.20305556
20043,JALAPA DEL MARQUES,OAXACA,16.44194444,-95.44666667
20091,PORVENIR,OAXACA,16.48888889,-94.97972222
20086,PASO DE LA REYNA,OAXACA,16.26027778,-97.61666667
20088,PINOTEPA NACIONAL (SMN),OAXACA,16.36666667,-98.04972222
20094,PUTLA DE GUERRERO (CFE),OAXACA,17.11666667,-97.87305556
20068,MATIAS ROMERO (SMN),OAXACA,16.88305556,-95.03305556
20095,SANTA MARIA PUXMETACAN,OAXACA,17.28305556,-95.61666667
20100,SALINA CRUZ (OBS),OAXACA,16.16944444,-95.18305556
20079,OAXACA,OAXACA,17.08305556,-96.70972222
20096,QUIOTEPEC,OAXACA,17.89,-96.99055556
20057,LA MACETA,OAXACA,16.85,-95.15
20102,SAN AGUSTIN TLACOTEPEC,OAXACA,17.2,-97.51777778
20053,JUCHITAN DE ZARAGOZA KM. 51+74,OAXACA,16.41666667,-95.01666667
20076,ASUNCION NOCHIXTLAN,OAXACA,17.46666667,-97.21666667
20099,SAN MIGUEL SOLA DE VEGA (CFE),OAXACA,16.51444444,-96.9775
20081,SAN LUCAS OJITLAN,OAXACA,18.05944444,-96.39555556
20089,PLUMA HIDALGO,OAXACA,15.91666667,-96.43305556
20105,SAN ESTEBAN ATATLAHUCA (CFE),OAXACA,17.065,-97.67916667
20082,OSTUTA,OAXACA,16.49666667,-94.43805556
20110,SAN JORGE NUCHITA,OAXACA,17.67305556,-98.08305556
20047,SANTA CATARINA JUQUILA (CFE),OAXACA,16.23305556,-97.29972222
20107,SAN FRANCISCO TEOPAN,OAXACA,17.85,-97.5
20111,SAN JOSE LACHIGUIRI,OAXACA,16.38305556,-96.33305556
20112,SAN JOSE TENANGO II,OAXACA,18.14972222,-96.71777778
20119,SAN MIGUEL TEQUIXTEPEC,OAXACA,17.80166667,-97.34027778
20098,RIO GRANDE,OAXACA,16.01083333,-97.43305556
20077,NUSUTIA (CFE),OAXACA,16.60055556,-97.66805556
20090,SAN PEDRO POCHUTLA,OAXACA,15.75,-96.46666667
20085,PASO ANCHO (CFE),OAXACA,16.36666667,-96.88305556
20104,SAN ANTONIO ABAD,OAXACA,17.87777778,-97.45
20103,SAN ANDRES LAGUNAS,OAXACA,17.57333333,-97.5225
20080,OCOTLAN DE MORELOS,OAXACA,16.8,-96.66666667
20101,SALINA CRUZ,OAXACA,16.18305556,-95.2
20114,SAN LUCAS ARROYO PALOMA,OAXACA,17.83861111,-96.3675
20124,SAN PEDRO NOLASCO,OAXACA,17.28972222,-96.43305556
20125,SANTA CATARINA,OAXACA,17.66666667,-97.95
20116,SAN MIGUEL TULANCINGO,OAXACA,17.75,-97.43305556
20117,SAN MIGUEL CHIMALAPA,OAXACA,16.71166667,-94.74833333
20106,SAN FRANCISCO OZOLOTEPEC,OAXACA,16.08305556,-96.21666667
20097,SAN MIGUEL QUETZALTEPEC,OAXACA,16.98305556,-95.78305556
20121,SAN PEDRO CANTAROS,OAXACA,17.49611111,-97.14222222
20108,SAN FRANCISCO YOSOCUTA,OAXACA,17.71666667,-97.78305556
20092,PUERTO ANGEL (OBS),OAXACA,15.67,-96.49
20126,SANTA CRUZ ZENZONTEPEC (CFE),OAXACA,16.53666667,-97.49527778
20070,MIAHUATLAN (SMN),OAXACA,16.32944444,-96.59388889
20109,SAN JERONIMO TAVICHE,OAXACA,16.73305556,-96.57527778
20078,OAXACA (OBS),OAXACA,17.02722222,-96.71027778
20132,SANTIAGO ASTATA (SMN),OAXACA,15.98,-95.66666667
20084,PAPALOAPAN,OAXACA,18.14972222,-96.08305556
20129,SANTA MARIA IXCATLAN,OAXACA,17.85,-97.18305556
20136,SANTIAGO PROGRESO,OAXACA,17.70666667,-96.26583333
20137,SANTIAGO TEOTONGO,OAXACA,17.71666667,-97.54972222
20131,SANTIAGO APOALA,OAXACA,17.64972222,-97.11666667
20118,SAN MIGUEL EJUTLA,OAXACA,16.57944444,-96.73722222
20123,SAN PEDRO MIXTEPEC,OAXACA,15.98305556,-97.09972222
20145,SAN MIGUEL TALEA DE CASTRO,OAXACA,17.35,-96.25
20139,SANTO DOMINGO,OAXACA,18.05,-96.54972222
20120,SAN MIGUEL SUCHIXTEPEC,OAXACA,16.09138889,-96.465
20135,SANTIAGO MINAS,OAXACA,16.43305556,-97.21666667
20127,SANTA MARIA CHIMALAPA,OAXACA,16.89972222,-94.68305556
20115,SAN MARTIN DURAZNOS (CFE),OAXACA,17.3,-98.06666667
20133,SANTIAGO CHILIXTLAHUACA,OAXACA,17.85305556,-97.9
20130,SANTA MARIA YUCUHITI (CFE),OAXACA,17.01666667,-97.79972222
20122,SAN PEDRO JUCHATENGO (CFE),OAXACA,16.34333333,-97.08888889
20134,SANTIAGO CHIVELA,OAXACA,16.71666667,-95.0
20148,TAPANATEPEC,OAXACA,16.40222222,-94.21583333
20147,TAMAZULAPAM DEL PROGRESO (CFE),OAXACA,17.66666667,-97.56666667
20143,SUCHIXTLAHUACA -QUIOTEP-,OAXACA,17.68666667,-97.39166667
20151,SAN FRANCISCO TELIXTLAHUACA,OAXACA,17.3,-96.9
20138,SANTIAGO TUTLA,OAXACA,17.19222222,-95.37333333
20166,TLACOTEPEC PLUMAS,OAXACA,17.85,-97.45
20113,SAN JUAN DEL RIO,OAXACA,17.43166667,-95.83027778
20144,SUCHIXTLAHUACA -TEHUANTEPEC-,OAXACA,17.72305556,-97.34972222
20150,TEJOCOTES,OAXACA,17.23222222,-97.00222222
20156,TEOTITLAN DEL CAMINO (DGE),OAXACA,18.11666667,-97.08305556
20168,SANTA MARIA ASUNCION TLAXIACO (SMN),OAXACA,17.26666667,-97.68305556
20167,SANTA MARIA ASUNCION TLAXIACO (DGE),OAXACA,17.26583333,-97.67611111
20140,SARABIA I,OAXACA,17.08305556,-95.06666667
20157,TEPELMEME DE MORELOS,OAXACA,17.86666667,-97.36666667
20169,TOLOSITA,OAXACA,17.19861111,-95.04888889
20146,SANTIAGO TAMAZOLA,OAXACA,17.67,-98.22055556
20155,TEOTITLAN DEL CAMINO (SMN),OAXACA,18.13305556,-97.06666667
20149,TEHUANTEPEC,OAXACA,16.31666667,-95.23444444
20152,TEMASCAL,OAXACA,18.25,-96.4
20142,SILACAYOAPAM (DGE),OAXACA,17.5,-98.15055556
20154,SANTA MARIA TEOPOXCO,OAXACA,18.16666667,-96.95
20161,SAN PEDRO TEUTILA,OAXACA,18.0,-96.70972222
20176,VICENTE,OAXACA,18.51361111,-96.52472222
20158,SAN JUAN TEPEUXILA,OAXACA,17.73305556,-96.84972222
20172,SAN JUAN BAUTISTA TUXTEPEC I (DGE),OAXACA,18.1,-96.11666667
20178,VILLA CHALCATONGO (CFE),OAXACA,17.03305556,-97.58305556
20175,VALLE NACIONAL,OAXACA,17.78305556,-96.31666667
20159,SAN PEDRO Y SAN PABLO TEPOSCOLULA,OAXACA,17.51666667,-97.5
20163,TEZOATLAN DE SEGURA Y LUNA,OAXACA,17.65194444,-97.81083333
20165,TLACOLULA DE MATAMOROS,OAXACA,16.95,-96.48305556
20174,SAN  FELIPE USILA,OAXACA,17.88305556,-96.53305556
20180,VIVERO BENITO JUAREZ,OAXACA,17.06666667,-96.73305556
20177,SAN ILDELFONSO VILLA ALTA,OAXACA,17.35,-96.15
20164,SANTA MARIA TILTEPEC,OAXACA,17.48,-97.36666667
20160,SAN JUAN TEPONAXTLA,OAXACA,17.77305556,-96.7
20185,SANTIAGO YAVEO,OAXACA,17.33305556,-95.73305556
20170,TOTOLAPAM (SMN),OAXACA,16.66333333,-96.3075
20179,VILLA HIDALGO,OAXACA,17.2,-96.18305556
20182,XIQUILA,OAXACA,17.85777778,-97.1975
20195,TEMASCAL (CFE),OAXACA,18.23333333,-96.4
20188,SANTA MARIA ZACATEPEC (CFE),OAXACA,16.76416667,-97.98805556
20181,VIVERO RANCHO TEJA,OAXACA,17.3,-96.46666667
20198,YAHILA (CFE),OAXACA,17.55305556,-96.5725
20201,EL PORVENIR,OAXACA,18.15388889,-96.21638889
20173,UNION HIDALGO,OAXACA,16.46527778,-94.83305556
20183,SAN JUAN YAEE,OAXACA,17.43305556,-96.28305556
20203,SAN MIGUEL SOYALTEPEC,OAXACA,18.2,-96.48305556
20186,SANTIAGO YOSONDUA,OAXACA,16.89972222,-97.59972222
20189,ZAPOTE,OAXACA,17.68305556,-95.89055556
20205,EL TOMATAL,OAXACA,16.48,-98.13305556
20184,SAN CARLOS YAUTEPEC,OAXACA,16.50333333,-96.10833333
20207,MAGDALENA TETATEPEC,OAXACA,17.75916667,-97.85444444
20200,EL CARRIZO (CFE),OAXACA,16.25777778,-97.75166667
20220,COMITANCILLO,OAXACA,16.48305556,-95.16666667
20206,LA HAMACA,OAXACA,15.89277778,-96.18777778
20210,SAN JUAN BAUTISTA TUXTEPEC (SMN),OAXACA,18.05,-96.06666667
20212,YUTAMA (CFE),OAXACA,16.88305556,-97.63305556
20194,PUERTO ANGEL,OAXACA,15.86666667,-96.45
20224,E.T.A. 150 SAN PEDRO POCHUTLA,OAXACA,15.73305556,-96.45
20221,C.A.E. YANHUITLAN,OAXACA,17.51666667,-97.31666667
20211,SAN MARTIN MEXICAPAN,OAXACA,17.05666667,-96.70472222
20191,ZOQUITLAN,OAXACA,16.55,-96.36666667
20230,PRESA MATIAS ROMERO,OAXACA,17.26972222,-96.9
20209,ZIMATLAN,OAXACA,16.865,-96.78444444
20187,YUTACUA (CFE),OAXACA,16.60361111,-97.625
20232,PUTLA DE GUERRERO,OAXACA,17.01666667,-97.93305556
20229,E.T.A. 047 MACUILTIANGUIS,OAXACA,17.53972222,-96.54972222
20231,PUERTO SOLEDAD,OAXACA,18.16527778,-96.99805556
20242,ARENAL,OAXACA,17.58305556,-97.18305556
20235,BENEMERITO JUAREZ,OAXACA,18.11777778,-96.00111111
20236,BUENOS AIRES,OAXACA,17.95,-96.84916667
20243,E.T.A. 050 ZAACHILA,OAXACA,16.96666667,-96.81666667
20238,LA SABANA I,OAXACA,17.38305556,-95.51666667
20233,TOTOLAPAM (DGE),OAXACA,16.66388889,-96.30972222
20241,AYAUTLA,OAXACA,18.03111111,-96.67222222
20237,CAMPO EXPERIMENTAL LOMA BONITA,OAXACA,18.12444444,-95.87722222
20249,C.A.E. DEL ITSMO,OAXACA,16.46666667,-95.0
20246,LA CEIBA,OAXACA,15.86666667,-97.0
20248,SANTIAGO CHAZUMBA II,OAXACA,18.14,-97.73305556
20251,E.T.A. 199 SANTIAGO JAMILTEPEC,OAXACA,16.08305556,-97.76666667
20245,JALTEPEC,OAXACA,17.39222222,-97.19194444
20259,ZACATEPEC (SMN),OAXACA,17.15861111,-95.91305556
20261,EL REFUGIO,OAXACA,18.58305556,-96.65
20260,SARABIA II,OAXACA,17.06666667,-95.03305556
20264,LA SABANA II,OAXACA,17.33305556,-95.5
20256,XADANI,OAXACA,15.96666667,-96.06666667
20269,CUAUHTEMOC,OAXACA,17.08305556,-96.75666667
20258,SANTO DOMINGO BARRIO BAJO,OAXACA,17.2,-96.78
20274,LA ESMERALDA,OAXACA,17.13305556,-94.79972222
20273,HUMO CHICO,OAXACA,17.58305556,-96.5
20270,TEOTONGO,OAXACA,17.71416667,-97.53777778
20266,SAN PABLO HUIXTEPEC,OAXACA,16.82694444,-96.78055556
20276,LLANO DE LAS FLORES,OAXACA,17.45,-96.5
20141,SILACAYOAPAM (SMN),OAXACA,17.50055556,-98.15
20272,SAN JOSE TENANGO I,OAXACA,18.16,-96.67
20275,HUAJUAPAN DE LEON (DGE),OAXACA,17.8,-97.76666667
20284,VIVERO FORESTAL TLACOLULA,OAXACA,16.96666667,-96.38305556
20153,TEOJOMULCO,OAXACA,16.6,-97.2
20271,LA CARBONERA,OAXACA,17.39972222,-96.93305556
20288,LA AMARGURA,OAXACA,17.11666667,-94.78305556
20281,LA GRINGA,OAXACA,17.1,-94.13305556
20282,SANTA MARIA COATLAN,OAXACA,16.85555556,-95.52944444
20278,TAMAZULAPAM DEL PROGRESO,OAXACA,17.67305556,-97.57305556
